S002VS,S003,S007,S017,S018,S020,C006,E069_06,E069_07,E069_17,G006,A009
2,840,8400221528,0.802889705556189,0.543773790103317,1990,3,1,3,2,3,4
2,840,8400221529,0.390083908797149,0.543773790103317,1990,3,2,2,3,1,1
2,840,8400221530,0.810464334844194,0.543773790103317,1990,5,1,4,3,1,2
2,840,8400221531,0.768805373686761,0.543773790103317,1990,10,2,2,3,1,1
2,840,8400221532,1.96556580270857,0.543773790103317,1990,7,2,4,2,1,3
2,840,8400221533,1.14752683857637,0.543773790103317,1990,4,1,2,2,1,4
2,840,8400221534,1.58684433781896,0.543773790103317,1990,8,2,-2,3,1,3
2,840,8400221535,1.90497076830666,0.543773790103317,1990,5,3,3,2,3,1
2,840,8400221536,1.20812287292935,0.543773790103317,1990,8,2,-2,3,1,3
2,840,8400221537,1.9693536173281,0.543773790103317,1990,9,2,4,2,-2,3
2,840,8400221538,0.450678943199062,0.543773790103317,1990,6,2,2,3,1,4
2,840,8400221539,0.829400408088674,0.543773790103317,1990,9,2,1,1,1,2
2,840,8400221540,1.62092866968839,0.543773790103317,1990,10,3,-2,4,1,3
2,840,8400221541,0.780166817643237,0.543773790103317,1990,5,3,3,2,2,2
2,840,8400221542,0.863485739909164,0.543773790103317,1990,8,1,-2,2,1,3
2,840,8400221543,0.401445352753625,0.543773790103317,1990,8,2,3,2,2,1
2,840,8400221544,0.0227228879129523,0.543773790103317,1990,6,2,2,3,1,1
2,840,8400221545,1.91633221226313,0.543773790103317,1990,6,2,2,2,1,3
2,840,8400221546,1.53761074737352,0.543773790103317,1990,5,3,3,2,2,2
2,840,8400221547,0.0037868146684716,0.543773790103317,1990,8,4,4,4,1,2
2,840,8400221548,0.128765698042892,0.543773790103317,1990,9,1,4,2,1,1
2,840,8400221549,0.382509279509144,0.543773790103317,1990,7,2,-2,2,1,3
2,840,8400221550,1.13995220928837,0.543773790103317,1990,10,3,4,2,2,1
2,840,8400221551,1.9201190269316,0.543773790103317,1990,5,3,3,2,1,3
2,840,8400221552,0.761230744398756,0.543773790103317,1990,7,2,3,2,2,2
2,840,8400221553,1.54139756204199,0.543773790103317,1990,5,3,4,3,1,2
2,840,8400221554,1.16267609715238,0.543773790103317,1990,6,2,3,2,1,3
2,840,8400221555,0.405232167422097,0.543773790103317,1990,4,2,3,2,1,2
2,840,8400221556,0.382509279509144,0.543773790103317,1990,5,3,3,2,2,3
2,840,8400221557,0.0037868146684716,0.543773790103317,1990,5,3,3,2,1,1
2,840,8400221558,0.026510702532485,0.543773790103317,1990,8,2,1,3,1,2
2,840,8400221559,0.009999510611227,0.543773790103317,1990,5,2,1,2,1,3
2,840,8400221560,0.009999510611227,0.543773790103317,1990,2,2,3,2,2,3
2,840,8400221561,1.89739613901865,0.543773790103317,1990,7,3,3,2,2,1
2,840,8400221562,0.378721464889612,0.543773790103317,1990,9,1,1,3,2,1
2,840,8400221563,1.26493109266279,0.543773790103317,1990,7,2,3,2,1,1
2,840,8400221564,0.507487162932504,0.543773790103317,1990,7,1,1,2,1,1
2,840,8400221565,0.863485739909164,0.543773790103317,1990,10,2,-2,3,1,1
2,840,8400221566,0.106041810178879,0.543773790103317,1990,1,2,-2,2,1,2
2,840,8400221567,1.99965113452906,0.543773790103317,1990,2,2,-2,2,1,1
2,840,8400221568,1.51867467412904,0.543773790103317,1990,7,3,3,2,2,1
2,840,8400221569,1.62092866968839,0.543773790103317,1990,8,2,-2,4,2,1
2,840,8400221570,1.24220720479878,0.543773790103317,1990,10,3,-2,2,1,1
2,840,8400221571,1.13995220928837,0.543773790103317,1990,6,2,2,3,1,1
2,840,8400221572,1.2308457608423,0.543773790103317,1990,3,2,2,2,1,2
2,840,8400221573,0.424168240666577,0.543773790103317,1990,8,2,2,4,1,1
2,840,8400221574,0.473401831112015,0.543773790103317,1990,4,4,4,4,2,1
2,840,8400221575,0.0454467757769656,0.543773790103317,1990,10,2,2,1,1,2
2,840,8400221576,1.92390684155114,0.543773790103317,1990,7,2,3,2,1,2
2,840,8400221577,1.98450187595305,0.543773790103317,1990,1,2,3,3,1,2
2,840,8400221578,1.60578041106344,0.543773790103317,1990,10,3,4,4,2,2
2,840,8400221579,1.22705894617383,0.543773790103317,1990,6,1,-2,4,1,1
2,840,8400221580,0.848336481333155,0.543773790103317,1990,2,2,3,2,-2,3
2,840,8400221581,0.0340853318204895,0.543773790103317,1990,4,4,4,4,1,2
2,840,8400221582,0.412806796710101,0.543773790103317,1990,9,2,2,3,1,2
2,840,8400221583,1.17025072644039,0.543773790103317,1990,10,2,3,2,2,1
2,840,8400221584,0.791528261599713,0.543773790103317,1990,8,2,2,2,2,1
2,840,8400221585,1.54897219133,0.543773790103317,1990,6,2,2,2,1,1
2,840,8400221586,1.92769365621961,0.543773790103317,1990,9,2,2,2,1,2
2,840,8400221587,0.469615016443543,0.543773790103317,1990,4,3,4,2,1,2
2,840,8400221588,0.0908935515539313,0.543773790103317,1990,1,1,3,1,1,3
2,840,8400221589,0.424168240666577,0.543773790103317,1990,7,2,2,3,1,1
2,840,8400221590,0.0454467757769656,0.543773790103317,1990,8,2,2,3,3,3
2,840,8400221591,0.802889705556189,0.543773790103317,1990,7,2,2,2,2,3
2,840,8400221592,1.18161217039686,0.543773790103317,1990,4,3,2,3,2,3
2,840,8400221593,1.56033363528647,0.543773790103317,1990,5,2,3,2,1,1
2,840,8400221594,2.69649902990637,0.543773790103317,1990,8,2,3,2,1,2
2,840,8400221595,1.57926970853095,0.543773790103317,1990,10,1,2,3,1,1
2,840,8400221596,1.95799117342057,0.543773790103317,1990,7,3,3,4,2,2
2,840,8400221597,0.443104313911058,0.543773790103317,1990,8,1,2,3,1,1
2,840,8400221598,0.82182577880067,0.543773790103317,1990,8,3,3,4,1,2
2,840,8400221599,0.0643828490214462,0.543773790103317,1990,9,2,2,3,2,1
2,840,8400221600,1.20054824364134,0.543773790103317,1990,5,2,2,2,1,2
2,840,8400221601,1.53382293275399,0.543773790103317,1990,5,2,3,2,1,1
2,840,8400221602,1.9125443976436,0.543773790103317,1990,9,3,2,2,1,2
2,840,8400221603,1.56412044995495,0.543773790103317,1990,7,2,3,2,1,2
2,840,8400221604,1.18539898506533,0.543773790103317,1990,8,2,3,3,1,1
2,840,8400221605,0.42795605528611,0.543773790103317,1990,10,2,4,2,1,5
2,840,8400221606,1.51867467412904,0.543773790103317,1990,8,2,2,3,1,3
2,840,8400221607,0.382509279509144,0.543773790103317,1990,7,1,1,2,1,1
2,840,8400221608,0.761230744398756,0.543773790103317,1990,7,1,2,3,1,5
2,840,8400221609,1.13995220928837,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221610,1.89739613901865,0.543773790103317,1990,8,1,2,2,-2,3
2,840,8400221611,1.98071506128458,0.543773790103317,1990,9,2,3,2,2,1
2,840,8400221612,0.0871057369343985,0.543773790103317,1990,2,3,2,2,1,1
2,840,8400221613,1.22327113155429,0.543773790103317,1990,6,2,3,2,1,2
2,840,8400221614,0.121191068754888,0.543773790103317,1990,7,2,2,2,1,2
2,840,8400221615,0.878633998534111,0.543773790103317,1990,7,2,4,4,1,2
2,840,8400221616,1.15510146786438,0.543773790103317,1990,5,3,2,2,1,1
2,840,8400221617,0.776380002974765,0.543773790103317,1990,6,2,2,3,1,1
2,840,8400221618,0.397657538134092,0.543773790103317,1990,5,3,3,2,1,2
2,840,8400221619,0.0189360732444806,0.543773790103317,1990,7,3,3,2,1,2
2,840,8400221620,1.99207650524106,0.543773790103317,1990,6,2,2,3,1,3
2,840,8400221621,1.23463257551077,0.543773790103317,1990,10,2,2,3,1,1
2,840,8400221622,1.61335504035144,0.543773790103317,1990,7,2,2,3,1,2
2,840,8400221623,0.0984671808908746,0.543773790103317,1990,7,2,2,3,1,2
2,840,8400221624,1.97692724666505,0.543773790103317,1990,10,3,2,2,1,2
2,840,8400221625,0.855911110621159,0.543773790103317,1990,10,2,2,3,1,2
2,840,8400221626,0.84076185204515,0.543773790103317,1990,4,2,3,3,1,2
2,840,8400221627,1.90875758297513,0.543773790103317,1990,7,3,3,2,1,1
2,840,8400221628,1.53003611808552,0.543773790103317,1990,8,3,3,2,1,2
2,840,8400221629,0.772592188355232,0.543773790103317,1990,7,3,3,2,2,1
2,840,8400221630,0.393870723465621,0.543773790103317,1990,5,2,3,3,1,4
2,840,8400221631,0.0151492585760089,0.543773790103317,1990,10,3,3,2,1,2
2,840,8400221632,0.0757442929779223,0.543773790103317,1990,3,3,3,2,1,2
2,840,8400221633,1.21569650226629,0.543773790103317,1990,1,2,1,3,1,1
2,840,8400221634,0.836975037376679,0.543773790103317,1990,10,2,3,4,1,4
2,840,8400221635,1.93148047088808,0.543773790103317,1990,6,2,2,3,2,2
2,840,8400221636,1.17403754110886,0.543773790103317,1990,6,3,3,4,1,1
2,840,8400221637,0.795316076219246,0.543773790103317,1990,6,1,3,3,1,1
2,840,8400221638,0.416593611378573,0.543773790103317,1990,9,2,4,4,1,2
2,840,8400221639,0.0378721464889612,0.543773790103317,1990,6,1,-2,3,1,2
2,840,8400221640,0.0681696636899179,0.543773790103317,1990,10,1,2,3,1,2
2,840,8400221641,0.446892128530591,0.543773790103317,1990,10,1,1,1,1,1
2,840,8400221642,0.825613593420202,0.543773790103317,1990,8,3,2,2,2,2
2,840,8400221643,1.20433505830981,0.543773790103317,1990,10,2,2,2,1,1
2,840,8400221644,1.9617789880401,0.543773790103317,1990,3,2,3,2,1,2
2,840,8400221645,0.0492335904454373,0.543773790103317,1990,1,3,3,2,2,2
2,840,8400221646,0.42795605528611,0.543773790103317,1990,9,2,2,3,1,1
2,840,8400221647,0.886208627822116,0.543773790103317,1990,5,2,4,4,-1,2
2,840,8400221648,0.507487162932504,0.543773790103317,1990,4,2,3,2,3,2
2,840,8400221649,1.59063115248743,0.543773790103317,1990,10,1,-2,1,1,4
2,840,8400221650,0.128765698042892,0.543773790103317,1990,8,1,1,2,1,2
2,840,8400221651,0.473401831112015,0.543773790103317,1990,8,2,2,3,1,4
2,840,8400221652,1.59820578177543,0.543773790103317,1990,10,2,2,3,1,2
2,840,8400221653,0.465828201775071,0.543773790103317,1990,8,2,-2,2,1,1
2,840,8400221654,0.0871057369343985,0.543773790103317,1990,7,2,4,3,1,2
2,840,8400221655,1.98071506128458,0.543773790103317,1990,5,2,3,1,1,3
2,840,8400221656,0.844549666664683,0.543773790103317,1990,7,2,2,3,1,2
2,840,8400221657,0.443104313911058,0.543773790103317,1990,7,2,4,3,1,1
2,840,8400221658,0.82182577880067,0.543773790103317,1990,9,3,4,2,1,2
2,840,8400221659,1.20054824364134,0.543773790103317,1990,9,2,3,2,1,1
2,840,8400221660,1.95799117342057,0.543773790103317,1990,10,3,4,3,1,3
2,840,8400221661,2.02237402244201,0.543773790103317,1990,6,2,3,3,1,2
2,840,8400221662,1.2384203901303,0.543773790103317,1990,10,2,2,1,1,2
2,840,8400221663,1.61714185501992,0.543773790103317,1990,8,1,2,1,1,1
2,840,8400221664,0.102254995510407,0.543773790103317,1990,3,3,2,2,2,2
2,840,8400221665,1.99586331990953,0.543773790103317,1990,9,2,2,2,1,2
2,840,8400221666,0.480976460400019,0.543773790103317,1990,3,3,3,2,2,3
2,840,8400221667,0.859697925289631,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221668,0.84076185204515,0.543773790103317,1990,9,2,-2,4,1,4
2,840,8400221669,0.0946803662224029,0.543773790103317,1990,9,1,2,2,1,4
2,840,8400221670,1.92390684155114,0.543773790103317,1990,2,1,2,3,2,4
2,840,8400221671,0.0302975172009567,0.543773790103317,1990,7,1,3,1,1,2
2,840,8400221672,0.40901998204163,0.543773790103317,1990,10,2,3,2,1,1
2,840,8400221673,1.16646291182085,0.543773790103317,1990,9,2,2,2,2,3
2,840,8400221674,0.787741446931241,0.543773790103317,1990,7,3,2,2,1,1
2,840,8400221675,1.54518437671046,0.543773790103317,1990,8,3,3,4,2,1
2,840,8400221676,1.51488685950951,0.543773790103317,1990,9,2,3,3,1,2
2,840,8400221677,1.1361653946199,0.543773790103317,1990,10,2,3,3,1,2
2,840,8400221678,0.757443929730285,0.543773790103317,1990,6,3,3,2,2,1
2,840,8400221679,1.57169507924295,0.543773790103317,1990,10,3,3,2,1,1
2,840,8400221680,0.378721464889612,0.543773790103317,1990,2,1,2,3,1,2
2,840,8400221681,1.95041754408362,0.543773790103317,1990,8,2,3,1,2,1
2,840,8400221682,0.435529684623053,0.543773790103317,1990,3,4,4,4,2,2
2,840,8400221683,0.0568082197334418,0.543773790103317,1990,8,2,3,3,1,1
2,840,8400221684,0.079531107646394,0.543773790103317,1990,10,2,2,2,1,2
2,840,8400221685,1.21569650226629,0.543773790103317,1990,10,2,2,2,1,1
2,840,8400221686,1.19297361435334,0.543773790103317,1990,9,3,2,3,2,1
2,840,8400221687,0.814252149463726,0.543773790103317,1990,9,2,2,3,1,1
2,840,8400221688,0.757443929730285,0.543773790103317,1990,6,2,3,3,1,2
2,840,8400221689,1.1361653946199,0.543773790103317,1990,9,1,2,3,1,3
2,840,8400221690,1.51488685950951,0.543773790103317,1990,8,2,3,3,1,1
2,840,8400221691,1.89360832439912,0.543773790103317,1990,3,2,1,2,1,3
2,840,8400221692,1.17782435577733,0.543773790103317,1990,8,3,3,3,1,1
2,840,8400221693,0.799102890887717,0.543773790103317,1990,-2,2,2,3,1,1
2,840,8400221694,0.420381425998106,0.543773790103317,1990,6,1,3,2,1,1
2,840,8400221695,1.89360832439912,0.543773790103317,1990,3,3,3,2,-1,1
2,840,8400221696,1.91633221226313,0.543773790103317,1990,7,2,3,2,1,3
2,840,8400221697,0.852124295952687,0.543773790103317,1990,5,1,1,2,1,1
2,840,8400221698,1.556546820618,0.543773790103317,1990,3,2,3,2,2,1
2,840,8400221699,0.0946803662224029,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221700,1.60956722573191,0.543773790103317,1990,1,3,3,2,3,3
2,840,8400221701,1.57169507924295,0.543773790103317,1990,8,1,1,2,1,4
2,840,8400221702,0.0340853318204895,0.543773790103317,1990,4,1,1,1,1,2
2,840,8400221703,0.412806796710101,0.543773790103317,1990,1,3,3,2,2,1
2,840,8400221704,0.791528261599713,0.543773790103317,1990,1,1,1,2,1,3
2,840,8400221705,1.17025072644039,0.543773790103317,1990,8,1,1,1,1,2
2,840,8400221706,0.795316076219246,0.543773790103317,1990,3,3,3,2,1,2
2,840,8400221707,0.469615016443543,0.543773790103317,1990,5,3,3,1,1,2
2,840,8400221708,0.0908935515539313,0.543773790103317,1990,6,3,3,1,1,2
2,840,8400221709,0.848336481333155,0.543773790103317,1990,5,1,3,1,1,3
2,840,8400221710,1.60578041106344,0.543773790103317,1990,7,3,3,2,1,2
2,840,8400221711,1.22705894617383,0.543773790103317,1990,4,2,3,2,1,1
2,840,8400221712,1.98450187595305,0.543773790103317,1990,6,2,4,2,1,1
2,840,8400221713,0.0340853318204895,0.543773790103317,1990,1,2,3,4,2,2
2,840,8400221714,0.412806796710101,0.543773790103317,1990,6,2,3,2,1,1
2,840,8400221715,1.54897219133,0.543773790103317,1990,8,1,2,3,1,1
2,840,8400221716,1.54897219133,0.543773790103317,1990,9,1,1,1,1,2
2,840,8400221717,1.92769365621961,0.543773790103317,1990,10,3,3,2,1,2
2,840,8400221718,1.26871790733126,0.543773790103317,1990,3,3,3,3,1,2
2,840,8400221719,0.889996442441649,0.543773790103317,1990,3,2,3,3,1,1
2,840,8400221720,1.64743937222087,0.543773790103317,1990,4,2,3,2,2,1
2,840,8400221721,0.132552512711364,0.543773790103317,1990,7,2,3,2,1,2
2,840,8400221722,2.02616183706154,0.543773790103317,1990,4,1,3,2,1,1
2,840,8400221723,0.511273977600976,0.543773790103317,1990,6,2,3,3,2,2
2,840,8400221724,0.0378721464889612,0.543773790103317,1990,10,1,4,3,1,1
2,840,8400221725,0.416593611378573,0.543773790103317,1990,5,2,3,2,1,2
2,840,8400221726,0.511273977600976,0.543773790103317,1990,9,3,2,2,2,1
2,840,8400221727,1.26871790733126,0.543773790103317,1990,3,2,2,2,2,2
2,840,8400221728,0.0908935515539313,0.543773790103317,1990,1,4,2,2,1,3
2,840,8400221729,0.848336481333155,0.543773790103317,1990,6,3,2,2,1,3
2,840,8400221730,0.469615016443543,0.543773790103317,1990,8,2,3,2,1,4
2,840,8400221731,1.98450187595305,0.543773790103317,1990,1,4,4,4,1,3
2,840,8400221732,1.60578041106344,0.543773790103317,1990,4,3,3,4,1,3
2,840,8400221733,0.121191068754888,0.543773790103317,1990,6,2,2,3,2,2
2,840,8400221734,0.4999125336445,0.543773790103317,1990,2,3,2,2,1,2
2,840,8400221735,0.878633998534111,0.543773790103317,1990,1,1,3,1,1,2
2,840,8400221736,1.25735646337478,0.543773790103317,1990,2,2,3,1,1,2
2,840,8400221737,1.6360779282644,0.543773790103317,1990,8,2,2,3,1,5
2,840,8400221738,2.01479939315401,0.543773790103317,1990,4,2,3,2,1,1
2,840,8400221739,0.128765698042892,0.543773790103317,1990,8,2,4,3,2,2
2,840,8400221740,0.507487162932504,0.543773790103317,1990,7,3,3,3,1,1
2,840,8400221741,0.886208627822116,0.543773790103317,1990,10,2,3,2,1,1
2,840,8400221742,1.26493109266279,0.543773790103317,1990,4,2,3,2,2,2
2,840,8400221743,1.6436525575524,0.543773790103317,1990,10,2,4,2,1,2
2,840,8400221744,2.02237402244201,0.543773790103317,1990,9,3,4,2,1,1
2,840,8400221745,0.393870723465621,0.543773790103317,1990,10,1,2,3,1,2
2,840,8400221746,0.772592188355232,0.543773790103317,1990,9,2,2,3,1,1
2,840,8400221747,1.15131365324484,0.543773790103317,1990,9,3,2,3,1,1
2,840,8400221748,0.0151492585760089,0.543773790103317,1990,8,3,3,2,2,2
2,840,8400221749,1.92390684155114,0.543773790103317,1990,10,2,2,1,1,1
2,840,8400221750,1.54518437671046,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221751,0.0378721464889612,0.543773790103317,1990,6,2,3,3,1,2
2,840,8400221752,0.416593611378573,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221753,0.795316076219246,0.543773790103317,1990,8,2,4,4,2,1
2,840,8400221754,1.55275900599847,0.543773790103317,1990,7,2,2,3,2,3
2,840,8400221755,1.17403754110886,0.543773790103317,1990,9,2,2,3,1,2
2,840,8400221756,1.93148047088808,0.543773790103317,1990,8,2,3,3,1,1
2,840,8400221757,1.60578041106344,0.543773790103317,1990,4,4,3,2,1,2
2,840,8400221758,0.416593611378573,0.543773790103317,1990,1,2,3,2,1,2
2,840,8400221759,1.19676042902181,0.543773790103317,1990,4,2,3,3,1,1
2,840,8400221760,0.795316076219246,0.543773790103317,1990,6,1,1,3,1,3
2,840,8400221761,0.0378721464889612,0.543773790103317,1990,8,2,2,3,1,2
2,840,8400221762,1.17403754110886,0.543773790103317,1990,7,2,3,2,2,1
2,840,8400221763,1.55275900599847,0.543773790103317,1990,1,2,3,2,1,2
2,840,8400221764,1.21569650226629,0.543773790103317,1990,1,3,3,2,2,4
2,840,8400221765,1.93148047088808,0.543773790103317,1990,10,2,2,3,1,1
2,840,8400221766,0.079531107646394,0.543773790103317,1990,1,3,4,1,1,3
2,840,8400221767,0.458253572487067,0.543773790103317,1990,2,2,4,2,1,1
2,840,8400221768,1.97314043199657,0.543773790103317,1990,8,3,2,2,2,3
2,840,8400221769,1.59441896710696,0.543773790103317,1990,5,3,2,2,1,2
2,840,8400221770,0.836975037376679,0.543773790103317,1990,5,3,4,4,1,3
2,840,8400221771,0.469615016443543,0.543773790103317,1990,7,4,4,4,2,1
2,840,8400221772,1.22705894617383,0.543773790103317,1990,4,4,4,4,1,4
2,840,8400221773,1.98450187595305,0.543773790103317,1990,2,4,4,2,1,3
2,840,8400221774,0.0908935515539313,0.543773790103317,1990,4,4,4,4,1,3
2,840,8400221775,0.848336481333155,0.543773790103317,1990,4,4,4,4,1,4
2,840,8400221776,0.0075746292880044,0.543773790103317,1990,5,3,3,2,1,4
2,840,8400221777,0.386296094177616,0.543773790103317,1990,2,3,3,2,2,5
2,840,8400221778,0.765017559067228,0.543773790103317,1990,9,2,3,3,2,1
2,840,8400221779,1.2308457608423,0.543773790103317,1990,5,2,1,3,1,1
2,840,8400221780,0.0946803662224029,0.543773790103317,1990,7,2,2,2,-2,1
2,840,8400221781,1.98828969057258,0.543773790103317,1990,9,1,3,1,1,1
2,840,8400221782,0.852124295952687,0.543773790103317,1990,1,2,2,3,1,2
2,840,8400221783,1.60956722573191,0.543773790103317,1990,10,2,2,2,1,1
2,840,8400221784,0.473401831112015,0.543773790103317,1990,10,1,2,3,1,1
2,840,8400221785,0.802889705556189,0.543773790103317,1990,6,2,3,2,1,2
2,840,8400221786,1.18161217039686,0.543773790103317,1990,6,2,2,2,1,1
2,840,8400221787,1.56033363528647,0.543773790103317,1990,8,2,2,2,1,2
2,840,8400221788,1.93905510017609,0.543773790103317,1990,6,2,2,3,1,3
2,840,8400221789,1.93148047088808,0.543773790103317,1990,6,1,3,3,2,2
2,840,8400221790,1.55275900599847,0.543773790103317,1990,6,2,3,2,1,1
2,840,8400221791,1.17403754110886,0.543773790103317,1990,4,2,3,2,2,3
2,840,8400221792,0.795316076219246,0.543773790103317,1990,3,2,2,2,1,3
2,840,8400221793,0.416593611378573,0.543773790103317,1990,5,3,3,2,1,1
2,840,8400221794,0.0378721464889612,0.543773790103317,1990,5,3,3,2,1,2
2,840,8400221795,0.0075746292880044,0.543773790103317,1990,6,2,2,3,1,4
2,840,8400221796,0.386296094177616,0.543773790103317,1990,6,1,1,2,1,2
2,840,8400221797,0.765017559067228,0.543773790103317,1990,5,3,2,2,1,1
2,840,8400221798,1.1437400239079,0.543773790103317,1990,4,3,2,1,1,1
2,840,8400221799,1.52246148879751,0.543773790103317,1990,9,2,2,1,1,3
2,840,8400221800,1.90118295368712,0.543773790103317,1990,1,3,3,2,1,1
2,840,8400221801,0.132552512711364,0.543773790103317,1990,5,3,2,4,3,2
2,840,8400221802,2.02616183706154,0.543773790103317,1990,6,3,3,2,2,2
2,840,8400221803,0.511273977600976,0.543773790103317,1990,7,2,2,3,1,1
2,840,8400221804,0.132552512711364,0.543773790103317,1990,7,2,2,1,2,1
2,840,8400221805,0.462040387155539,0.543773790103317,1990,8,3,3,1,1,4
2,840,8400221806,1.59820578177543,0.543773790103317,1990,8,2,2,2,1,3
2,840,8400221807,0.889996442441649,0.543773790103317,1990,10,2,2,3,2,2
2,840,8400221808,2.02616183706154,0.543773790103317,1990,9,-2,3,4,2,1
2,840,8400221809,0.0075746292880044,0.543773790103317,1990,10,2,3,3,1,3
2,840,8400221810,1.1437400239079,0.543773790103317,1990,8,2,3,2,2,1
2,840,8400221811,0.009999510611227,0.543773790103317,1990,6,1,1,1,1,1
2,840,8400221812,0.378721464889612,0.543773790103317,1990,7,2,3,2,2,2
2,840,8400221813,0.757443929730285,0.543773790103317,1990,5,2,2,3,1,1
2,840,8400221814,1.1361653946199,0.543773790103317,1990,10,3,3,2,1,1
2,840,8400221815,1.51488685950951,0.543773790103317,1990,8,2,2,2,1,1
2,840,8400221816,1.89360832439912,0.543773790103317,1990,9,2,3,2,1,2
2,840,8400221817,1.99965113452906,0.543773790103317,1990,8,2,3,2,1,3
2,840,8400221818,1.62092866968839,0.543773790103317,1990,9,2,4,3,1,1
2,840,8400221819,0.772592188355232,0.543773790103317,1990,8,2,2,2,1,1
2,840,8400221820,1.90875758297513,0.543773790103317,1990,5,2,2,3,1,1
2,840,8400221821,1.53003611808552,0.543773790103317,1990,7,1,3,3,1,1
2,840,8400221822,0.0151492585760089,0.543773790103317,1990,8,2,2,3,1,1
2,840,8400221823,1.15131365324484,0.543773790103317,1990,6,2,2,2,1,1
2,840,8400221824,0.393870723465621,0.543773790103317,1990,7,3,2,2,1,1
2,840,8400221825,0.0151492585760089,0.543773790103317,1990,6,3,3,2,1,2
2,840,8400221826,0.128765698042892,0.543773790103317,1990,1,3,2,2,2,3
